id,email,name,phone,gender,birth_date,signup_channel,utm_source,utm_medium,utm_campaign,created_at,updated_at
e621eb33-dcb6-4bcf-9eb5-6c70b9a0288f,user0503_iseoyeong@dreamwiz.com,최명자,055-792-2877,여성,1995-12-18,google,google,organic,,2026-03-02T16:26:11+09:00,2026-03-02T16:26:11+09:00
c16d8321-7e55-40ce-81f3-5b6ba1ee4a36,user0504_songyeongmi@live.com,김지민,044-658-0741,여성,1996-10-20,kakao,naver,blog,review_campaign,2025-09-17T09:52:52+09:00,2025-09-17T09:52:52+09:00
89440fa1-e7c2-40a4-b565-f4b50284da68,user0505_boram18@daum.net,한은경,016-890-9837,여성,1993-06-27,kakao,naver,organic,,2026-02-09T23:07:41+09:00,2026-02-09T23:07:41+09:00
281ee4f8-67f4-48f9-a843-9ef64efe7504,user0506_hyeonsugi@hanmail.net,김은지,019-971-8956,여성,1994-05-22,google,google,organic,,2025-06-06T19:37:30+09:00,2025-06-06T19:37:30+09:00
6d2d2ee7-28da-4cd6-8a84-742f9ce8777f,user0507_jinu60@nate.com,박현숙,051-111-8242,여성,1996-09-17,kakao,kakao,cpc,spring_sale,2026-02-21T08:54:16+09:00,2026-02-21T08:54:16+09:00
bb2ae9b7-4ea5-4188-a116-48b26257d826,user0508_djang@nate.com,황민지,02-0461-5265,여성,1993-04-20,google,instagram,social,brand_awareness,2025-09-16T19:03:18+09:00,2025-09-16T19:03:18+09:00
e7b05565-6532-4b25-8a96-a0022c7ed94b,user0509_gimyujin@hanmail.net,노하윤,064-786-1405,여성,1998-08-08,kakao,google,organic,,2025-06-17T13:34:20+09:00,2025-06-17T13:34:20+09:00
4112c007-c35b-4346-8889-3f096d8bbea0,user0510_bgang@naver.com,이영식,011-138-2496,남성,1999-08-22,kakao,kakao,cpc,spring_sale,2025-09-07T08:08:33+09:00,2025-09-07T08:08:33+09:00
de024d32-17a5-4684-851a-0abc46c77f31,user0511_junseomin@hanmail.net,홍예진,061-870-0794,여성,1999-05-12,kakao,instagram,social,brand_awareness,2025-06-02T11:26:29+09:00,2025-06-02T11:26:29+09:00
89dbafb4-38e9-4d23-bce9-5c0cf92f7dd3,user0512_qi@live.com,김도윤,017-398-4028,남성,1996-03-11,google,google,organic,,2025-05-31T18:11:45+09:00,2025-05-31T18:11:45+09:00
511ec50a-b5b1-43af-851b-3c7f5c4c7353,user0513_ryuyeji@naver.com,이영숙,043-985-5474,여성,1997-07-25,kakao,google,organic,,2025-06-20T14:08:05+09:00,2025-06-20T14:08:05+09:00
f2082698-b1f7-47a0-bf8b-d2d7c0765ae4,user0514_vseong@gmail.com,나순자,041-097-0026,여성,2001-12-25,kakao,google,organic,,2025-06-04T09:50:42+09:00,2025-06-04T09:50:42+09:00
e8d6039a-dd2b-40c6-8168-970c90d3f983,user0515_ybag@daum.net,한예지,02-7156-9562,여성,1999-05-19,google,google,organic,,2025-07-30T11:58:38+09:00,2025-07-30T11:58:38+09:00
63beaa9d-c61c-4bf0-bdca-b8fa19af8cfe,user0516_bagcunja@dreamwiz.com,송현지,044-045-3194,여성,1994-05-17,google,instagram,social,brand_awareness,2025-09-04T15:32:36+09:00,2025-09-04T15:32:36+09:00
0949c123-0363-4d21-b631-2b2ac99428d9,user0517_dohyeon79@hanmail.net,김현지,043-614-9872,여성,2004-05-03,kakao,google,organic,,2025-11-19T08:46:06+09:00,2025-11-19T08:46:06+09:00
d39f3965-0981-4d2f-9964-4a76d350d574,user0518_minsugim@daum.net,장영호,051-938-4308,남성,1992-05-19,kakao,,,,2026-02-03T11:11:53+09:00,2026-02-03T11:11:53+09:00
4eecf04e-c789-415a-816d-b2d0e1898fa3,user0519_simsunog@gmail.com,장춘자,061-641-8775,여성,1995-09-17,google,google,organic,,2025-06-25T09:05:20+09:00,2025-06-25T09:05:20+09:00
1bb62757-6ec8-4f1f-a3db-6fcb5f4606a1,user0520_ijihu@dreamwiz.com,김정희,02-6351-9036,여성,1995-08-06,google,naver,organic,,2026-01-19T21:12:54+09:00,2026-01-19T21:12:54+09:00
bde332f2-5a40-48c0-b718-067dd86d1ff6,user0521_jeongnam10@dreamwiz.com,허서연,02-9543-1735,여성,1997-07-25,kakao,naver,organic,,2026-03-10T10:07:09+09:00,2026-03-10T10:07:09+09:00
393c98ae-51be-4d36-a193-c35b95967fac,user0522_hayunhwang@dreamwiz.com,류옥순,033-791-1006,여성,2003-03-19,kakao,,,,2026-03-03T14:21:12+09:00,2026-03-03T14:21:12+09:00
bb76bb2d-a5de-4108-a2a4-37b54bb3d312,user0523_minsusong@gmail.com,홍명자,016-611-0804,여성,1995-05-06,kakao,google,organic,,2026-02-25T16:48:50+09:00,2026-02-25T16:48:50+09:00
5097620a-e464-4806-b6c8-abf28452d3da,user0524_mgim@gmail.com,이은정,055-769-9150,여성,1997-12-05,kakao,instagram,social,brand_awareness,2026-03-01T11:16:31+09:00,2026-03-01T11:16:31+09:00
212b8d7b-3b5c-46ea-84ee-2176e4fae0c9,user0525_gimyeeun@hanmail.net,이서연,041-845-6797,여성,1999-12-19,kakao,google,organic,,2025-05-30T11:48:04+09:00,2025-05-30T11:48:04+09:00
03668975-924e-487a-a8eb-9d70e65a5d41,user0526_jeongnami@nate.com,김경희,011-822-7495,여성,1995-07-05,kakao,naver,organic,,2025-11-08T18:51:55+09:00,2025-11-08T18:51:55+09:00
0b45dbe9-461d-46bd-8164-f1cf92784544,user0527_minseogbag@gmail.com,주옥순,054-333-1537,여성,1997-05-24,google,naver,blog,review_campaign,2025-06-24T13:31:27+09:00,2025-06-24T13:31:27+09:00
fea4b969-837a-42cd-bd4d-65f0ff259615,user0528_jimin95@naver.com,나은서,053-217-0730,여성,1997-05-03,kakao,naver,organic,,2025-06-20T23:30:35+09:00,2025-06-20T23:30:35+09:00
44a9e9dd-8116-41c9-a140-178b8c4b2cf4,user0529_yeongilseo@nate.com,한영수,070-6362-0501,남성,2003-12-13,kakao,instagram,social,brand_awareness,2025-10-09T17:20:03+09:00,2025-10-09T17:20:03+09:00
0392c690-3c71-44d4-ba3e-95b6ce945be3,user0530_lgim@nate.com,최민서,02-3342-3425,여성,1991-12-17,google,instagram,social,brand_awareness,2025-10-31T20:06:27+09:00,2025-10-31T20:06:27+09:00
f885d17e-f129-4be8-ab56-d093238e389a,user0531_jeongjabaeg@gmail.com,김서연,041-615-3473,여성,2001-09-27,google,instagram,social,brand_awareness,2025-11-03T10:55:19+09:00,2025-11-03T10:55:19+09:00
85e040e6-abaa-4375-9151-a93368b6220f,user0532_eyang@daum.net,이보람,041-338-6559,여성,1992-09-02,google,naver,organic,,2025-07-01T21:17:01+09:00,2025-07-01T21:17:01+09:00
3e4edb28-05dd-425a-990e-01f28609f8cf,user0533_jimini@hotmail.com,윤하은,044-042-8973,여성,1995-10-16,kakao,,,,2025-09-28T11:44:43+09:00,2025-09-28T11:44:43+09:00
0e71a409-8aac-456c-9171-05d089f268f7,user0534_gimjunyeong@nate.com,안지우,064-772-5587,여성,1998-09-12,kakao,youtube,social,influencer_collab,2026-01-31T14:31:40+09:00,2026-01-31T14:31:40+09:00
0d0bd906-e2f7-40f5-90fc-19f59e927cf3,user0535_yyun@gmail.com,박수민,044-373-6346,여성,1993-09-27,kakao,youtube,social,influencer_collab,2026-03-16T20:51:14+09:00,2026-03-16T20:51:14+09:00
6d44f7d2-9a5c-493b-8932-d516f70528f7,user0536_yeongceol12@daum.net,최현숙,062-853-9078,여성,1995-03-27,kakao,naver,blog,review_campaign,2026-01-25T23:27:13+09:00,2026-01-25T23:27:13+09:00
6b4e167b-fed3-40db-89f6-3ea5f8afecd1,user0537_fi@nate.com,이예은,055-027-3415,여성,1994-11-10,google,youtube,social,influencer_collab,2025-09-25T21:25:16+09:00,2025-09-25T21:25:16+09:00
d90c9843-c366-4f4b-a1a4-a219fe65716f,user0538_ancaeweon@daum.net,이예진,032-508-3535,여성,1992-03-25,kakao,naver,blog,review_campaign,2025-12-04T22:17:59+09:00,2025-12-04T22:17:59+09:00
09255cba-f5ab-4eae-b516-3b3d9429bc3b,user0539_seunghyeon92@naver.com,신지연,052-456-6907,여성,2003-05-12,kakao,naver,blog,review_campaign,2025-09-23T19:29:09+09:00,2025-09-23T19:29:09+09:00
c9828090-0b6f-4e28-aae7-183e3d680f74,user0540_ugim@hanmail.net,진현정,044-898-7751,여성,1998-04-15,kakao,naver,blog,review_campaign,2025-12-30T16:52:18+09:00,2025-12-30T16:52:18+09:00
25750e98-7c82-4bc4-b064-307650ac35a4,user0541_cgim@gmail.com,김지영,041-924-0755,여성,1996-08-03,google,kakao,cpc,spring_sale,2026-01-24T17:29:31+09:00,2026-01-24T17:29:31+09:00
3a5a0cdb-cbcf-4f5f-ac32-c390c12bc4ab,user0542_jeongsig09@gmail.com,이지아,041-599-9966,여성,1992-07-31,google,kakao,cpc,spring_sale,2025-10-17T16:42:35+09:00,2025-10-17T16:42:35+09:00
eea1acb0-a956-49f4-95ec-37bc59134b89,user0543_gyeongjai@dreamwiz.com,이옥자,052-121-8209,여성,2001-01-31,kakao,,,,2025-10-12T21:57:23+09:00,2025-10-12T21:57:23+09:00
c81aa91d-a9ec-4ae1-b0a3-08aab6eb1188,user0544_oi@naver.com,김명자,064-717-0580,여성,2001-06-08,kakao,instagram,social,brand_awareness,2026-03-03T11:33:42+09:00,2026-03-03T11:33:42+09:00
f9a86cdc-de45-43e2-addb-f0deadf6ad77,user0545_hyeonjigim@live.com,고영순,070-1632-3467,여성,1998-05-08,kakao,,,,2025-12-13T18:21:53+09:00,2025-12-13T18:21:53+09:00
1af07479-6046-4653-a70e-7fc0b24f04f7,user0546_myeongjaim@naver.com,최숙자,02-2716-9385,여성,1993-08-24,google,naver,blog,review_campaign,2026-01-15T16:28:26+09:00,2026-01-15T16:28:26+09:00
323db0ee-7d53-4f31-b190-e8a56b8f5a01,user0547_seoujin@dreamwiz.com,양예원,019-469-2632,여성,1996-02-11,kakao,naver,organic,,2025-12-13T15:17:56+09:00,2025-12-13T15:17:56+09:00
96418963-ae18-4dbd-ba4f-2da219ad6fd2,user0548_yeonghyigim@gmail.com,서예원,042-484-1376,여성,1994-04-17,google,naver,organic,,2025-09-02T09:53:47+09:00,2025-09-02T09:53:47+09:00
cad03507-1d9a-4d7b-88d6-6cef4cf692bc,user0549_gweonmigyeong@nate.com,최혜진,062-243-8070,여성,1997-03-11,kakao,kakao,cpc,spring_sale,2025-12-25T20:59:58+09:00,2025-12-25T20:59:58+09:00
d13faf2b-8c92-49bd-afe6-99e009c3fe4f,user0550_zi@hanmail.net,한지아,031-041-2577,여성,1996-12-17,google,youtube,social,influencer_collab,2025-08-06T21:50:02+09:00,2025-08-06T21:50:02+09:00
fefc4d95-8d0c-4ad9-a23d-052de316007b,user0551_rgim@hotmail.com,김은지,02-9124-1862,여성,1993-02-12,google,naver,blog,review_campaign,2025-12-05T11:52:10+09:00,2025-12-05T11:52:10+09:00
6ba2873d-8e43-4fef-bee0-795d25ee4c49,user0552_jinhogim@gmail.com,권정순,010-3708-1647,여성,2001-09-12,kakao,instagram,social,brand_awareness,2025-09-19T08:48:03+09:00,2025-09-19T08:48:03+09:00
404ed12b-09e1-4e41-abd3-12aa1896330e,user0553_caeweoni@hanmail.net,김지영,032-060-0531,여성,1993-08-13,google,instagram,social,brand_awareness,2025-08-12T15:33:45+09:00,2025-08-12T15:33:45+09:00
764b2da7-0a3f-4d7a-82d1-08b16f65adb8,user0554_yejigim@daum.net,양지우,053-583-9386,선택안함,2004-02-03,kakao,naver,blog,review_campaign,2026-01-28T16:11:43+09:00,2026-01-28T16:11:43+09:00
596f2f8f-860a-48f5-9ce5-e951c4098152,user0555_jeongsig06@nate.com,김서영,055-373-1495,여성,1996-06-02,kakao,google,organic,,2025-06-15T15:01:01+09:00,2025-06-15T15:01:01+09:00
1c7b5c7c-1861-4ae9-8bff-dda81041d236,user0556_gna@hotmail.com,손승현,033-956-2525,남성,1994-07-02,kakao,kakao,cpc,spring_sale,2026-03-14T13:03:25+09:00,2026-03-14T13:03:25+09:00
33f88a2c-9356-439b-8df6-18b2b04ea476,user0557_joseoyun@live.com,장명자,017-389-0309,여성,1998-11-28,kakao,google,organic,,2025-11-20T22:52:43+09:00,2025-11-20T22:52:43+09:00
82fb88ed-c586-4c64-b747-ae14910ac774,user0558_ngweon@daum.net,김서현,041-574-3263,여성,1991-03-27,google,google,organic,,2025-10-30T14:38:13+09:00,2025-10-30T14:38:13+09:00
29ec06e5-f4d7-44e9-96b6-5e4dfce523ef,user0559_vseo@hotmail.com,김지민,053-086-4035,선택안함,1994-12-12,google,kakao,cpc,spring_sale,2026-02-08T16:15:39+09:00,2026-02-08T16:15:39+09:00
81ede59e-5231-4f5a-9820-467a331bf6ca,user0560_eunjeonghan@hanmail.net,김명숙,055-852-7017,여성,2000-07-23,google,naver,organic,,2025-12-21T20:43:13+09:00,2025-12-21T20:43:13+09:00
19235727-2ea7-4f5d-b6d3-f0bc251f449b,user0561_cunjagim@hotmail.com,김은주,010-3381-6742,여성,2000-04-18,kakao,naver,blog,review_campaign,2026-02-24T15:30:58+09:00,2026-02-24T15:30:58+09:00
5649f68c-0d1d-4001-a85c-8fcb8d488e36,user0562_jaehocoe@hanmail.net,김보람,063-156-6277,여성,1994-11-03,kakao,kakao,cpc,spring_sale,2026-01-13T20:42:23+09:00,2026-01-13T20:42:23+09:00
e4188852-28bc-4699-9b09-50f057ea9d6b,user0563_jeongsugan@gmail.com,강영희,055-614-9828,여성,2003-03-06,kakao,google,organic,,2025-08-30T22:08:05+09:00,2025-08-30T22:08:05+09:00
86459a7c-e41d-4d5b-bb7e-c33ee25cfec0,user0564_ji@dreamwiz.com,김예은,053-273-2300,여성,1991-06-10,kakao,google,organic,,2025-05-15T21:18:57+09:00,2025-05-15T21:18:57+09:00
7a4764b6-9630-4c54-b406-848667bb2943,user0565_zyu@nate.com,서성호,063-491-6016,남성,1996-09-30,kakao,naver,blog,review_campaign,2026-01-17T22:03:12+09:00,2026-01-17T22:03:12+09:00
b0f23575-e916-456d-b7fe-8d17decfe609,user0566_eungyeong58@dreamwiz.com,김지연,019-506-6337,여성,2001-01-06,google,google,organic,,2025-10-11T23:02:28+09:00,2025-10-11T23:02:28+09:00
4c5a5462-2626-440e-919b-238e911c33fe,user0567_hansunja@naver.com,송은주,062-243-9920,여성,2000-07-07,kakao,naver,organic,,2026-03-02T13:53:10+09:00,2026-03-02T13:53:10+09:00
1622c9cf-dc09-40ea-8751-2b48ab3ef717,user0568_li@daum.net,김정희,043-626-4488,여성,1999-01-14,kakao,naver,organic,,2025-12-17T18:01:18+09:00,2025-12-17T18:01:18+09:00
f61ff0d0-7882-4661-9a85-b509789ca538,user0569_ugweon@daum.net,이숙자,017-952-4364,여성,1992-01-28,kakao,instagram,social,brand_awareness,2026-03-10T23:29:40+09:00,2026-03-10T23:29:40+09:00
37ed6e7c-84b0-48c7-8eab-629f08883f55,user0570_gimyeonghyi@live.com,김예지,052-622-5223,선택안함,2001-05-08,kakao,google,organic,,2025-11-21T09:47:04+09:00,2025-11-21T09:47:04+09:00
a8a40805-cc9f-44ce-b271-17a7d3e1395c,user0571_seungmingim@hotmail.com,박미영,043-467-9121,여성,2003-12-25,kakao,google,organic,,2025-10-25T12:07:19+09:00,2025-10-25T12:07:19+09:00
21eb1ab0-1786-4e4f-9574-66d1fbd9b894,user0572_doyun37@dreamwiz.com,이수민,033-004-0901,여성,2001-08-29,google,youtube,social,influencer_collab,2026-02-01T19:32:12+09:00,2026-02-01T19:32:12+09:00
2e02930e-c6c5-43f5-bdf0-98818339c6b2,user0573_caeweon75@live.com,안영미,054-553-5669,여성,1995-12-10,kakao,naver,organic,,2025-09-03T13:27:40+09:00,2025-09-03T13:27:40+09:00
4e72da7e-c1ea-4d15-94a4-14dc037b80cd,user0574_gimjiyeon@live.com,이순옥,041-091-8435,여성,2002-07-21,google,instagram,social,brand_awareness,2025-11-09T10:18:29+09:00,2025-11-09T10:18:29+09:00
07f4343c-2bce-4513-8ee6-3d2bcafae3b3,user0575_ajang@nate.com,임채원,017-505-7397,여성,2003-07-01,kakao,google,organic,,2026-01-05T11:29:42+09:00,2026-01-05T11:29:42+09:00
e0879db8-8d12-438d-a4c1-25fb9fd4b3b8,user0576_esim@daum.net,강미경,055-493-2898,여성,2002-09-15,kakao,instagram,social,brand_awareness,2026-03-26T22:11:50+09:00,2026-03-26T22:11:50+09:00
edd491a0-ad24-458e-8700-40cd3262723f,user0577_cgim@daum.net,박미경,018-833-3211,여성,1998-06-02,google,google,organic,,2025-10-10T16:21:58+09:00,2025-10-10T16:21:58+09:00
778e4bdd-4b50-47f1-a03d-8b2d23ec5d30,user0578_jieun43@naver.com,오민재,063-128-7153,남성,2001-07-17,google,google,organic,,2025-12-25T11:00:10+09:00,2025-12-25T11:00:10+09:00
2c274a65-8577-4906-9f41-97e5b57b72d1,user0579_junseo68@live.com,황은영,044-341-4111,여성,2003-12-20,kakao,instagram,social,brand_awareness,2025-10-06T19:44:43+09:00,2025-10-06T19:44:43+09:00
b3b3d337-4dca-4621-9658-e180d02965e5,user0580_coeseojun@nate.com,최서연,011-040-9836,선택안함,1996-09-06,kakao,youtube,social,influencer_collab,2025-11-03T14:54:01+09:00,2025-11-03T14:54:01+09:00
5ab88c03-39c7-48f4-9c66-bb8074a53d1a,user0581_misugjo@hanmail.net,이아름,055-087-5243,여성,1992-01-11,kakao,kakao,cpc,spring_sale,2025-12-29T23:27:01+09:00,2025-12-29T23:27:01+09:00
647c5595-e8c9-4756-8956-70b8b21103c8,user0582_ogjahong@gmail.com,박은영,053-481-4973,여성,2000-05-27,kakao,naver,blog,review_campaign,2026-03-23T15:12:18+09:00,2026-03-23T15:12:18+09:00
1643368c-add9-4c2f-b8de-7d98d3b50379,user0583_seongjin33@gmail.com,한영미,042-764-2086,여성,2003-06-02,kakao,google,organic,,2025-04-17T23:47:37+09:00,2025-04-17T23:47:37+09:00
c06918e9-a020-494e-96cb-bb48eed320c1,user0584_hi@naver.com,장혜진,019-386-1259,여성,1995-01-07,kakao,instagram,social,brand_awareness,2025-10-16T23:14:45+09:00,2025-10-16T23:14:45+09:00
cab7c0d1-8822-4d88-b6c9-a8e668e43ba5,user0585_hyeonjun29@hotmail.com,김현숙,019-742-3330,여성,1997-09-24,google,naver,organic,,2025-10-11T11:31:39+09:00,2025-10-11T11:31:39+09:00
6fbc4d03-1973-4a96-9a3a-a9a60ac5aab5,user0586_junseona@hotmail.com,고동현,033-572-0185,남성,1991-03-05,google,kakao,cpc,spring_sale,2025-08-16T15:32:14+09:00,2025-08-16T15:32:14+09:00
557cd8cd-a530-4062-9205-eebe40d97b19,user0587_hgim@hanmail.net,주은정,063-492-6176,여성,1996-12-17,kakao,,,,2026-01-31T20:26:53+09:00,2026-01-31T20:26:53+09:00
f44b5165-cfaa-437b-bcb1-af92305cfac8,user0588_gimsanghun@hanmail.net,윤성호,011-997-4192,남성,2001-08-10,kakao,naver,blog,review_campaign,2025-12-15T10:42:30+09:00,2025-12-15T10:42:30+09:00
5552fd6b-6067-4c10-b11c-c88c0e5dc5b4,user0589_seoyeong15@daum.net,엄정자,010-2606-8887,여성,2002-05-11,google,kakao,cpc,spring_sale,2026-03-07T19:43:10+09:00,2026-03-07T19:43:10+09:00
f4d7ec68-3148-46c4-bc15-8ff995399192,user0590_gweonyeonggil@daum.net,홍유진,016-208-7510,여성,1993-04-15,kakao,naver,organic,,2025-07-16T18:50:22+09:00,2025-07-16T18:50:22+09:00
4357b6db-9181-459e-81b9-c3f8813ef095,user0591_jimin01@daum.net,김민지,052-582-6034,여성,1998-10-29,kakao,naver,organic,,2026-01-17T11:52:35+09:00,2026-01-17T11:52:35+09:00
1253228e-4cf2-46a8-936c-637081c87d48,user0592_areum72@dreamwiz.com,노하윤,053-859-8831,여성,2002-01-15,google,kakao,cpc,spring_sale,2026-03-15T22:48:32+09:00,2026-03-15T22:48:32+09:00
07081f9c-f6a6-405a-86dc-c6f35dee0243,user0593_jaehojeon@hotmail.com,김경희,010-3954-2961,여성,2000-06-16,kakao,google,organic,,2026-02-10T21:49:49+09:00,2026-02-10T21:49:49+09:00
b468201e-59f2-4577-a93a-cb7b271e2993,user0594_junhogim@naver.com,이은지,061-283-1435,여성,2001-09-21,kakao,naver,organic,,2025-12-12T21:23:40+09:00,2025-12-12T21:23:40+09:00
1d209428-ec88-41c9-9dd4-1aa40de61aba,user0595_jihugim@live.com,윤옥순,02-9314-1818,여성,1996-08-29,google,naver,blog,review_campaign,2025-11-25T19:01:28+09:00,2025-11-25T19:01:28+09:00
d6c5fcfb-83d5-4060-ad3d-c0e336fadca4,user0596_eunseo23@naver.com,이미경,033-636-1128,여성,1991-05-20,kakao,naver,organic,,2025-08-04T21:03:25+09:00,2025-08-04T21:03:25+09:00
0c84df33-e841-476d-abba-f63b1575222c,user0597_wgim@naver.com,이지은,051-910-2562,여성,1999-08-07,kakao,kakao,cpc,spring_sale,2025-10-24T17:26:25+09:00,2025-10-24T17:26:25+09:00
32947c56-e040-4a57-bdfd-860e3da432ef,user0598_ibag@naver.com,서현우,018-822-2694,남성,2002-05-18,kakao,instagram,social,brand_awareness,2026-03-30T12:44:25+09:00,2026-03-30T12:44:25+09:00
412b0346-244e-47ce-a3ac-972f98b58296,user0599_yeongsuni@dreamwiz.com,오현지,062-578-4468,여성,1993-04-30,google,naver,organic,,2025-11-19T20:49:12+09:00,2025-11-19T20:49:12+09:00
f49767ad-a507-493e-beaf-8387514852c2,user0600_sugja14@live.com,양준서,053-111-3129,남성,2003-04-29,google,naver,organic,,2025-10-10T17:33:21+09:00,2025-10-10T17:33:21+09:00
4d9effdf-bd57-4b54-8f4c-f6249fd282b5,user0601_asong@live.com,서윤서,064-727-7881,여성,2001-09-24,google,google,organic,,2026-02-25T21:32:07+09:00,2026-02-25T21:32:07+09:00
4ee10426-0b19-40aa-b5b4-40a925a10d94,user0602_oyeweon@nate.com,강하은,070-8909-7283,여성,1994-05-15,kakao,instagram,social,brand_awareness,2025-08-22T22:19:36+09:00,2025-08-22T22:19:36+09:00
81d0b275-2756-4490-864a-50d0ff9a961a,user0603_haeun67@live.com,이미정,054-153-8144,여성,1993-02-11,kakao,,,,2025-12-31T15:22:19+09:00,2025-12-31T15:22:19+09:00
1ce7dfd5-2b39-4cfc-ae36-219d83dea03d,user0604_tgim@gmail.com,이경숙,016-705-0975,여성,1998-02-03,kakao,naver,blog,review_campaign,2025-12-13T18:33:37+09:00,2025-12-13T18:33:37+09:00
dfdffb83-352a-451b-86fb-c27fa7c08435,user0605_junhogim@live.com,김순자,043-188-2617,여성,1998-08-02,kakao,naver,organic,,2025-09-11T21:56:08+09:00,2025-09-11T21:56:08+09:00
a9a29b6e-19d2-4ffb-8d93-6efd9faafbd5,user0606_ti@nate.com,황선영,042-841-7722,여성,1997-07-02,google,instagram,social,brand_awareness,2025-11-14T16:37:31+09:00,2025-11-14T16:37:31+09:00
eeff3506-04d3-45d4-83c4-73b55d2fa440,user0607_sanghoi@hotmail.com,이아름,061-502-3741,여성,1996-12-04,kakao,kakao,cpc,spring_sale,2025-10-27T22:08:45+09:00,2025-10-27T22:08:45+09:00
0ad22498-32de-4774-9ccb-6e3fb5f848e0,user0608_jeongsiggweon@live.com,최지우,070-6211-0225,여성,1998-10-02,kakao,kakao,cpc,spring_sale,2026-02-09T11:38:54+09:00,2026-02-09T11:38:54+09:00
71975b48-c224-44d9-a2b5-2bbf528e731d,user0609_jihun90@live.com,황서현,052-471-6392,여성,1998-05-20,google,naver,organic,,2025-07-17T17:18:31+09:00,2025-07-17T17:18:31+09:00
6d17bf79-26f0-4e6e-b350-fa72e88706c4,user0610_munhyejin@hanmail.net,김수빈,061-371-8923,여성,2001-07-20,google,naver,blog,review_campaign,2025-12-25T13:52:47+09:00,2025-12-25T13:52:47+09:00
ca5afeea-2fbf-46ba-bb73-272c4b613419,user0611_sanghuni@naver.com,최은주,041-609-3106,여성,1993-06-26,google,instagram,social,brand_awareness,2025-12-06T12:48:08+09:00,2025-12-06T12:48:08+09:00
b75b2611-e32c-4643-8bd7-b3d4977cd7c7,user0612_yeongsui@gmail.com,이은주,061-041-4545,여성,1998-11-21,kakao,instagram,social,brand_awareness,2025-12-24T21:24:14+09:00,2025-12-24T21:24:14+09:00
6d3709c7-aaa3-41b6-ae40-444f69b49cc3,user0613_dohyeongim@nate.com,김지후,052-749-1624,남성,1993-10-27,google,google,organic,,2026-02-05T13:45:01+09:00,2026-02-05T13:45:01+09:00
ee577e9d-2482-4a1d-b7e5-1639fedbe724,user0614_jangyeongsun@hotmail.com,이수진,054-598-9534,여성,1995-11-07,kakao,naver,blog,review_campaign,2025-11-09T09:36:33+09:00,2025-11-09T09:36:33+09:00
8358e297-a857-4475-9d96-ce5782b0f9ca,user0615_sugjajo@gmail.com,이춘자,017-337-1189,여성,2000-03-11,kakao,,,,2025-06-13T22:05:51+09:00,2025-06-13T22:05:51+09:00
4cf7ed69-42d3-4328-ba87-34e9d3f0ede8,user0616_mijeonggim@hotmail.com,오혜진,061-848-5571,여성,1993-06-23,google,naver,organic,,2025-12-27T08:55:33+09:00,2025-12-27T08:55:33+09:00
ece54f78-df93-429a-b2d8-09d6abef7142,user0617_gimyejun@hotmail.com,김영자,031-903-6788,여성,1995-02-21,google,google,organic,,2025-12-04T10:09:19+09:00,2025-12-04T10:09:19+09:00
d760b23c-1195-40df-979e-79c7b022ae32,user0618_ycoe@live.com,김지아,051-320-2939,선택안함,2000-07-18,kakao,google,organic,,2026-03-21T15:31:32+09:00,2026-03-21T15:31:32+09:00
bf672018-1429-4928-add2-6c0a13b47bdb,user0619_ubag@naver.com,양지우,044-448-1230,여성,1995-05-18,google,google,organic,,2025-07-26T21:40:14+09:00,2025-07-26T21:40:14+09:00
0dea0ae0-e2bb-4403-b5b8-7323e8805d3b,user0620_caeweon40@hanmail.net,이재현,010-1059-5518,남성,1993-10-14,google,naver,organic,,2025-09-05T12:19:36+09:00,2025-09-05T12:19:36+09:00
bf73a6a3-f566-48ca-8e3a-34541d9fa1bf,user0621_jeongsig00@nate.com,김하윤,070-4240-8916,여성,1993-12-11,google,kakao,cpc,spring_sale,2025-10-15T15:34:27+09:00,2025-10-15T15:34:27+09:00
866b3974-6714-49b4-b71d-46faf0a263fb,user0622_eunjigim@naver.com,김은정,011-627-3652,선택안함,1993-09-07,kakao,google,organic,,2025-12-19T13:00:03+09:00,2025-12-19T13:00:03+09:00
13d13f4b-2ea5-4667-8816-228c6956b885,user0623_eunjigim@dreamwiz.com,김병철,042-404-2269,남성,2002-08-16,kakao,naver,organic,,2025-09-18T09:10:47+09:00,2025-09-18T09:10:47+09:00
1eca1cee-68c5-4be4-b747-c2acd16e7fac,user0624_zbaeg@daum.net,김영자,064-720-9166,여성,2002-07-15,google,google,organic,,2025-10-16T21:13:39+09:00,2025-10-16T21:13:39+09:00
2d4385e5-9df8-49ff-9c33-bf810272910c,user0625_gimeungyeong@naver.com,류지연,017-900-1851,여성,1992-08-22,kakao,,,,2025-11-20T18:01:58+09:00,2025-11-20T18:01:58+09:00
bd09852e-db2c-4105-8e03-3b16dc7d6613,user0626_tsong@nate.com,박윤서,041-308-4810,여성,1998-05-12,kakao,google,organic,,2025-09-16T23:48:25+09:00,2025-09-16T23:48:25+09:00
43a1ad91-aa11-445b-af85-f2bcd6f8df39,user0627_ogim@gmail.com,김수진,061-625-4361,여성,1994-01-26,kakao,kakao,cpc,spring_sale,2025-12-10T20:52:38+09:00,2025-12-10T20:52:38+09:00
